detection_uid,camera_id,frame_index,measurement_timestamp,truth_id,raw_detection_name,truth_assignment_pixel_error,relative_pose,box3d,offline_truth_only
Optical_B-F00684-D004,Optical_B,684,6.84,TRUTH-015,MSM_DualOptical_Target_015,1.165527358656199,"{""orientation_xyzw"": [-0.0, 0.0, 0.9513985514640808, 0.3079623579978943], ""position"": [1630.743408203125, -1013.4176635742188, 101.57621765136719]}","{""max"": [1630.81201171875, -1011.6594848632812, 101.31812286376953], ""min"": [1630.6749267578125, -1015.1758422851562, 101.98548889160156]}",True
Optical_B-F00684-D005,Optical_B,684,6.84,TRUTH-020,MSM_DualOptical_Target_020,1.22764376296806,"{""orientation_xyzw"": [-0.0, 0.0, 0.9075677990913391, 0.41990548372268677], ""position"": [1548.805908203125, -964.749267578125, 107.05501556396484]}","{""max"": [1548.8746337890625, -962.9912109375, 106.79692077636719], ""min"": [1548.7373046875, -966.5075073242188, 107.46428680419922]}",True
Optical_B-F00685-D000,Optical_B,685,6.8500000000000005,TRUTH-001,MSM_DualOptical_Target_001,0.9348239317661553,"{""orientation_xyzw"": [-0.0, 0.0, 0.9464442133903503, 0.3228672742843628], ""position"": [2016.4107666015625, -1009.1663818359375, 96.26068878173828]}","{""max"": [2016.424072265625, -1007.406982421875, 96.00259399414062], ""min"": [2016.3970947265625, -1010.92578125, 96.66996002197266]}",True
Optical_B-F00685-D001,Optical_B,685,6.8500000000000005,TRUTH-002,MSM_DualOptical_Target_002,0.9093738082472995,"{""orientation_xyzw"": [-0.0, 0.0, 0.900860607624054, 0.43410831689834595], ""position"": [2073.48095703125, -989.4495239257812, 98.36015319824219]}","{""max"": [2073.49462890625, -987.690185546875, 98.10205841064453], ""min"": [2073.4677734375, -991.2088623046875, 98.76942443847656]}",True
Optical_B-F00685-D002,Optical_B,685,6.8500000000000005,TRUTH-012,MSM_DualOptical_Target_012,1.0592377080215534,"{""orientation_xyzw"": [-0.0, 0.0, 0.900860607624054, 0.43410831689834595], ""position"": [1778.550537109375, -959.5408935546875, 95.18427276611328]}","{""max"": [1778.56396484375, -957.7815551757812, 94.92617797851562], ""min"": [1778.537109375, -961.30029296875, 95.59354400634766]}",True
Optical_B-F00685-D003,Optical_B,685,6.8500000000000005,TRUTH-015,MSM_DualOptical_Target_015,1.1663828649286418,"{""orientation_xyzw"": [-0.0, 0.0, 0.9464442133903503, 0.3228672742843628], ""position"": [1629.964599609375, -962.4957885742188, 101.57621765136719]}","{""max"": [1629.9779052734375, -960.7363891601562, 101.31812286376953], ""min"": [1629.951171875, -964.255126953125, 101.98548889160156]}",True
Optical_B-F00686-D000,Optical_B,686,6.86,TRUTH-005,MSM_DualOptical_Target_005,1.0590389571832188,"{""orientation_xyzw"": [-0.0, 0.0, 0.9412558674812317, 0.3376942276954651], ""position"": [1794.02001953125, -1033.5560302734375, 108.45497131347656]}","{""max"": [1793.97802734375, -1031.7969970703125, 108.19686889648438], ""min"": [1794.06201171875, -1035.31494140625, 108.8642349243164]}",True
Optical_B-F00687-D000,Optical_B,687,6.87,TRUTH-004,MSM_DualOptical_Target_004,1.0150497992266783,"{""orientation_xyzw"": [-0.0, 0.0, 0.8867806196212769, 0.46219056844711304], ""position"": [1872.036376953125, -1011.3106079101562, 117.44207000732422]}","{""max"": [1871.939208984375, -1009.553955078125, 117.18397521972656], ""min"": [1872.1334228515625, -1013.0673828125, 117.85133361816406]}",True
Optical_B-F00687-D001,Optical_B,687,6.87,TRUTH-005,MSM_DualOptical_Target_005,1.059487411150883,"{""orientation_xyzw"": [-0.0, 0.0, 0.935835599899292, 0.35243672132492065], ""position"": [1793.8131103515625, -977.5191040039062, 108.45497131347656]}","{""max"": [1793.7159423828125, -975.7623901367188, 108.19686889648438], ""min"": [1793.9102783203125, -979.2759399414062, 108.8642349243164]}",True
Optical_B-F00688-D000,Optical_B,688,6.88,TRUTH-004,MSM_DualOptical_Target_004,6.6347570073569235,"{""orientation_xyzw"": [-0.0, 0.0, 0.8794111013412476, 0.476063072681427], ""position"": [1871.1944580078125, -952.9201049804688, 117.44207000732422]}","{""max"": [1871.0421142578125, -951.1672973632812, 117.18397521972656], ""min"": [1871.3466796875, -954.6729736328125, 117.85133361816406]}",True
Optical_B-F00712-D000,Optical_B,712,7.12,TRUTH-004,MSM_DualOptical_Target_004,1.018789362938648,"{""orientation_xyzw"": [-0.0, 0.0, 0.8794111013412476, 0.476063072681427], ""position"": [1864.6339111328125, -962.9677734375, 117.44207000732422]}","{""max"": [1864.4815673828125, -961.2149658203125, 117.18397521972656], ""min"": [1864.7860107421875, -964.7205200195312, 117.85133361816406]}",True
Optical_B-F00713-D000,Optical_B,713,7.13,TRUTH-004,MSM_DualOptical_Target_004,1.0191665655327047,"{""orientation_xyzw"": [-0.0, 0.0, 0.8867806196212769, 0.46219056844711304], ""position"": [1864.5904541015625, -1021.9671630859375, 117.44207000732422]}","{""max"": [1864.4932861328125, -1020.21044921875, 117.18397521972656], ""min"": [1864.6875, -1023.723876953125, 117.85133361816406]}",True
Optical_B-F00713-D001,Optical_B,713,7.13,TRUTH-005,MSM_DualOptical_Target_005,1.0653404440700749,"{""orientation_xyzw"": [-0.0, 0.0, 0.935835599899292, 0.35243672132492065], ""position"": [1784.0426025390625, -986.0946655273438, 108.45497131347656]}","{""max"": [1783.9454345703125, -984.3377685546875, 108.19686889648438], ""min"": [1784.1396484375, -987.8513793945312, 108.8642349243164]}",True
Optical_B-F00714-D000,Optical_B,714,7.140000000000001,TRUTH-001,MSM_DualOptical_Target_001,0.9399054899866083,"{""orientation_xyzw"": [-0.0, 0.0, 0.9412558674812317, 0.3376942276954651], ""position"": [2004.5106201171875, -955.041015625, 96.26068878173828]}","{""max"": [2004.4683837890625, -953.281982421875, 96.00259399414062], ""min"": [2004.552490234375, -956.7999877929688, 96.66996002197266]}",True
Optical_B-F00714-D001,Optical_B,714,7.140000000000001,TRUTH-005,MSM_DualOptical_Target_005,1.06548032464632,"{""orientation_xyzw"": [-0.0, 0.0, 0.9412558674812317, 0.3376942276954651], ""position"": [1783.212890625, -1042.4559326171875, 108.45497131347656]}","{""max"": [1783.1710205078125, -1040.697021484375, 108.19686889648438], ""min"": [1783.2550048828125, -1044.21484375, 108.8642349243164]}",True
Optical_B-F00715-D000,Optical_B,715,7.15,TRUTH-001,MSM_DualOptical_Target_001,0.9403153553271334,"{""orientation_xyzw"": [-0.0, 0.0, 0.9464442133903503, 0.3228672742843628], ""position"": [2004.5380859375, -1018.3335571289062, 96.26068878173828]}","{""max"": [2004.5511474609375, -1016.57421875, 96.00259399414062], ""min"": [2004.5245361328125, -1020.0929565429688, 96.66996002197266]}",True
Optical_B-F00715-D001,Optical_B,715,7.15,TRUTH-002,MSM_DualOptical_Target_002,0.9134416300556323,"{""orientation_xyzw"": [-0.0, 0.0, 0.900860607624054, 0.43410831689834595], ""position"": [2064.134521484375, -1001.1817016601562, 98.36015319824219]}","{""max"": [2064.14794921875, -999.4223022460938, 98.10205841064453], ""min"": [2064.121337890625, -1002.94091796875, 98.76942443847656]}",True
Optical_B-F00715-D002,Optical_B,715,7.15,TRUTH-010,MSM_DualOptical_Target_010,1.0271409965179092,"{""orientation_xyzw"": [-0.0, 0.0, 0.900860607624054, 0.43410831689834595], ""position"": [1834.10400390625, -960.1454467773438, 86.68112182617188]}","{""max"": [1834.1171875, -958.3860473632812, 86.42302703857422], ""min"": [1834.0904541015625, -961.9046630859375, 87.09038543701172]}",True
Optical_B-F00715-D003,Optical_B,715,7.15,TRUTH-012,MSM_DualOptical_Target_012,1.0647864434786294,"{""orientation_xyzw"": [-0.0, 0.0, 0.900860607624054, 0.43410831689834595], ""position"": [1769.2039794921875, -971.2731323242188, 95.18427276611328]}","{""max"": [1769.2174072265625, -969.5137329101562, 94.92617797851562], ""min"": [1769.1905517578125, -973.032470703125, 95.59354400634766]}",True
Optical_B-F00715-D004,Optical_B,715,7.15,TRUTH-015,MSM_DualOptical_Target_015,1.1749162029351499,"{""orientation_xyzw"": [-0.0, 0.0, 0.9464442133903503, 0.3228672742843628], ""position"": [1618.091796875, -971.6630249023438, 101.57621765136719]}","{""max"": [1618.105224609375, -969.9036254882812, 101.31812286376953], ""min"": [1618.07861328125, -973.4224853515625, 101.98548889160156]}",True
Optical_B-F00716-D000,Optical_B,716,7.16,TRUTH-007,MSM_DualOptical_Target_007,1.0038973336632437,"{""orientation_xyzw"": [-0.0, 0.0, 0.9513985514640808, 0.3079623579978943], ""position"": [1876.6005859375, -984.8168334960938, 99.29666137695312]}","{""max"": [1876.669189453125, -983.0587158203125, 99.03855895996094], ""min"": [1876.531982421875, -986.574951171875, 99.70592498779297]}",True
Optical_B-F00716-D001,Optical_B,716,7.16,TRUTH-010,MSM_DualOptical_Target_010,1.0268462609053695,"{""orientation_xyzw"": [-0.0, 0.0, 0.9075677990913391, 0.41990548372268677], ""position"": [1834.127197265625, -1018.1543579101562, 86.68112182617188]}","{""max"": [1834.19580078125, -1016.396240234375, 86.42302703857422], ""min"": [1834.058349609375, -1019.9124145507812, 87.09038543701172]}",True
Optical_B-F00716-D002,Optical_B,716,7.16,TRUTH-012,MSM_DualOptical_Target_012,1.0646703207453516,"{""orientation_xyzw"": [-0.0, 0.0, 0.9075677990913391, 0.41990548372268677], ""position"": [1768.9097900390625, -1027.2381591796875, 95.18427276611328]}","{""max"": [1768.9783935546875, -1025.4801025390625, 94.92617797851562], ""min"": [1768.841064453125, -1028.996337890625, 95.59354400634766]}",True
Optical_B-F00716-D003,Optical_B,716,7.16,TRUTH-013,MSM_DualOptical_Target_013,1.0792146718123943,"{""orientation_xyzw"": [-0.0, 0.0, 0.9513985514640808, 0.3079623579978943], ""position"": [1745.00927734375, -961.671875, 97.6869888305664]}","{""max"": [1745.077880859375, -959.9137573242188, 97.42889404296875], ""min"": [1744.9405517578125, -963.4301147460938, 98.09626007080078]}",True
Optical_B-F00716-D004,Optical_B,716,7.16,TRUTH-015,MSM_DualOptical_Target_015,1.1748621561644261,"{""orientation_xyzw"": [-0.0, 0.0, 0.9513985514640808, 0.3079623579978943], ""position"": [1617.7784423828125, -1022.7935791015625, 101.57621765136719]}","{""max"": [1617.84716796875, -1021.0352783203125, 101.31812286376953], ""min"": [1617.7098388671875, -1024.5516357421875, 101.98548889160156]}",True
Optical_B-F00716-D005,Optical_B,716,7.16,TRUTH-020,MSM_DualOptical_Target_020,1.2359428922203062,"{""orientation_xyzw"": [-0.0, 0.0, 0.9075677990913391, 0.41990548372268677], ""position"": [1538.4481201171875, -976.9442138671875, 107.05501556396484]}","{""max"": [1538.516845703125, -975.1861572265625, 106.79692077636719], ""min"": [1538.379638671875, -978.702392578125, 107.46428680419922]}",True
Optical_B-F00717-D000,Optical_B,717,7.17,TRUTH-007,MSM_DualOptical_Target_007,1.004226019901617,"{""orientation_xyzw"": [-0.0, 0.0, 0.9561184048652649, 0.2929805517196655], ""position"": [1875.7371826171875, -1044.0506591796875, 99.29666137695312]}","{""max"": [1875.86083984375, -1042.295654296875, 99.03855895996094], ""min"": [1875.6134033203125, -1045.8057861328125, 99.70592498779297]}",True
Optical_B-F00717-D001,Optical_B,717,7.17,TRUTH-008,MSM_DualOptical_Target_008,0.9491759350144452,"{""orientation_xyzw"": [-0.0, 0.0, 0.9140516519546509, 0.4055977463722229], ""position"": [1984.9310302734375, -1004.4495239257812, 94.85935974121094]}","{""max"": [1985.0548095703125, -1002.6945190429688, 94.60126495361328], ""min"": [1984.8072509765625, -1006.2045288085938, 95.26863098144531]}",True
Optical_B-F00717-D002,Optical_B,717,7.17,TRUTH-013,MSM_DualOptical_Target_013,1.079166891721636,"{""orientation_xyzw"": [-0.0, 0.0, 0.9561184048652649, 0.2929805517196655], ""position"": [1744.937744140625, -1016.7836303710938, 97.6869888305664]}","{""max"": [1745.0615234375, -1015.0285034179688, 97.42889404296875], ""min"": [1744.81396484375, -1018.5386352539062, 98.09626007080078]}",True
Optical_B-F00717-D003,Optical_B,717,7.17,TRUTH-020,MSM_DualOptical_Target_020,1.2361601692014021,"{""orientation_xyzw"": [-0.0, 0.0, 0.9140516519546509, 0.4055977463722229], ""position"": [1538.077880859375, -1025.650634765625, 107.05501556396484]}","{""max"": [1538.20166015625, -1023.8955078125, 106.79692077636719], ""min"": [1537.9542236328125, -1027.40576171875, 107.46428680419922]}",True
Optical_A-F00720-D000,Optical_A,720,7.2,TRUTH-003,MSM_DualOptical_Target_003,0.9166883038577034,"{""orientation_xyzw"": [0.0, -0.0, -0.977310299873352, 0.21181261539459229], ""position"": [2056.354248046875, 1025.014404296875, 86.35377502441406]}","{""max"": [2057.915771484375, 1025.8250732421875, 86.0956802368164], ""min"": [2054.792724609375, 1024.203857421875, 86.76304626464844]}",True
Optical_B-F00720-D000,Optical_B,720,7.2,TRUTH-003,MSM_DualOptical_Target_003,0.793085922276843,"{""orientation_xyzw"": [-0.0, 0.0, 0.9688583016395569, 0.24761557579040527], ""position"": [2377.053955078125, -966.818359375, 86.35377502441406]}","{""max"": [2377.34228515625, -965.0827026367188, 86.0956802368164], ""min"": [2376.765625, -968.5538330078125, 86.76304626464844]}",True
Optical_B-F00720-D001,Optical_B,720,7.2,TRUTH-006,MSM_DualOptical_Target_006,0.8162866703177929,"{""orientation_xyzw"": [-0.0, 0.0, 0.9321430921554565, 0.36209017038345337], ""position"": [2309.25927734375, -1011.2723388671875, 87.8065185546875]}","{""max"": [2309.54736328125, -1009.5365600585938, 87.54842376708984], ""min"": [2308.970703125, -1013.0078125, 88.21578979492188]}",True
Optical_B-F00720-D002,Optical_B,720,7.2,TRUTH-018,MSM_DualOptical_Target_018,1.0032420408692444,"{""orientation_xyzw"": [-0.0, 0.0, 0.9321430921554565, 0.36209017038345337], ""position"": [1877.3980712890625, -964.095458984375, 89.94412231445312]}","{""max"": [1877.6864013671875, -962.3599243164062, 89.68601989746094], ""min"": [1877.1097412109375, -965.8310546875, 90.35338592529297]}",True
Optical_B-F00720-D003,Optical_B,720,7.2,TRUTH-025,MSM_DualOptical_Target_025,1.2478224982318136,"{""orientation_xyzw"": [-0.0, 0.0, 0.9688583016395569, 0.24761557579040527], ""position"": [1523.712890625, -979.8853149414062, 114.139892578125]}","{""max"": [1524.0013427734375, -978.1495971679688, 113.88179779052734], ""min"": [1523.42431640625, -981.620849609375, 114.54915618896484]}",True
Optical_B-F00720-D004,Optical_B,720,7.2,TRUTH-032,MSM_DualOptical_Target_032,1.3919051671130866,"{""orientation_xyzw"": [-0.0, 0.0, 0.9321430921554565, 0.36209017038345337], ""position"": [1351.2940673828125, -970.4719848632812, 97.05152893066406]}","{""max"": [1351.58251953125, -968.7363891601562, 96.7934341430664], ""min"": [1351.0054931640625, -972.2076416015625, 97.46080017089844]}",True
Optical_A-F00721-D000,Optical_A,721,7.21,TRUTH-002,MSM_DualOptical_Target_002,1.2022765904887756,"{""orientation_xyzw"": [0.0, -0.0, -0.9940820336341858, 0.10863232612609863], ""position"": [1566.302001953125, 1032.8526611328125, 98.36015319824219]}","{""max"": [1567.8883056640625, 1033.6138916015625, 98.10205841064453], ""min"": [1564.7159423828125, 1032.0914306640625, 98.76942443847656]}",True
Optical_A-F00721-D001,Optical_A,721,7.21,TRUTH-003,MSM_DualOptical_Target_003,0.916907855575419,"{""orientation_xyzw"": [0.0, -0.0, -0.9738627672195435, 0.22713714838027954], ""position"": [2055.6767578125, 960.63232421875, 86.35377502441406]}","{""max"": [2057.262939453125, 961.3935546875, 86.0956802368164], ""min"": [2054.090576171875, 959.8711547851562, 86.76304626464844]}",True
Optical_A-F00721-D002,Optical_A,721,7.21,TRUTH-006,MSM_DualOptical_Target_006,0.9516940409586614,"{""orientation_xyzw"": [0.0, -0.0, -0.9940820336341858, 0.10863232612609863], ""position"": [1980.300537109375, 990.4638671875, 87.8065185546875]}","{""max"": [1981.88671875, 991.2250366210938, 87.54842376708984], ""min"": [1978.7142333984375, 989.70263671875, 88.21578979492188]}",True
Optical_A-F00721-D003,Optical_A,721,7.21,TRUTH-009,MSM_DualOptical_Target_009,0.8658910326128296,"{""orientation_xyzw"": [0.0, -0.0, -0.9738627672195435, 0.22713714838027954], ""position"": [2191.48193359375, 1020.3514404296875, 102.79280090332031]}","{""max"": [2193.068115234375, 1021.11279296875, 102.53470611572266], ""min"": [2189.895751953125, 1019.5902709960938, 103.20206451416016]}",True
Optical_B-F00721-D000,Optical_B,721,7.21,TRUTH-003,MSM_DualOptical_Target_003,0.7934730367011966,"{""orientation_xyzw"": [-0.0, 0.0, 0.9726281762123108, 0.23236709833145142], ""position"": [2376.4775390625, -1041.7252197265625, 86.35377502441406]}","{""max"": [2376.820068359375, -1039.9996337890625, 86.0956802368164], ""min"": [2376.134521484375, -1043.450927734375, 86.76304626464844]}",True
Optical_B-F00721-D001,Optical_B,721,7.21,TRUTH-018,MSM_DualOptical_Target_018,1.003473842681926,"{""orientation_xyzw"": [-0.0, 0.0, 0.9377155303955078, 0.3474040627479553], ""position"": [1877.2200927734375, -1023.4091186523438, 89.94412231445312]}","{""max"": [1877.5628662109375, -1021.6834106445312, 89.68601989746094], ""min"": [1876.87744140625, -1025.134765625, 90.35338592529297]}",True
Optical_B-F00721-D002,Optical_B,721,7.21,TRUTH-025,MSM_DualOptical_Target_025,1.2483730573232634,"{""orientation_xyzw"": [-0.0, 0.0, 0.9726281762123108, 0.23236709833145142], ""position"": [1523.1468505859375, -1027.98193359375, 114.139892578125]}","{""max"": [1523.4896240234375, -1026.256103515625, 113.88179779052734], ""min"": [1522.8038330078125, -1029.7076416015625, 114.54915618896484]}",True
Optical_B-F00721-D003,Optical_B,721,7.21,TRUTH-032,MSM_DualOptical_Target_032,1.392101626568023,"{""orientation_xyzw"": [-0.0, 0.0, 0.9377155303955078, 0.3474040627479553], ""position"": [1351.17529296875, -1013.2572631835938, 97.05152893066406]}","{""max"": [1351.51806640625, -1011.5315551757812, 96.7934341430664], ""min"": [1350.83251953125, -1014.9829711914062, 97.46080017089844]}",True
Optical_A-F00722-D000,Optical_A,722,7.22,TRUTH-001,MSM_DualOptical_Target_001,1.233657741648071,"{""orientation_xyzw"": [0.0, -0.0, -0.9701749682426453, 0.2424057126045227], ""position"": [1526.2471923828125, 1031.824462890625, 96.26068878173828]}","{""max"": [1527.8565673828125, 1032.535400390625, 96.00259399414062], ""min"": [1524.637939453125, 1031.113525390625, 96.66996002197266]}",True
Optical_A-F00722-D001,Optical_A,722,7.22,TRUTH-002,MSM_DualOptical_Target_002,1.2025721177419166,"{""orientation_xyzw"": [0.0, -0.0, -0.9922531247138977, 0.12423288822174072], ""position"": [1566.0765380859375, 983.7617797851562, 98.36015319824219]}","{""max"": [1567.6859130859375, 984.4727783203125, 98.10205841064453], ""min"": [1564.4671630859375, 983.05078125, 98.76942443847656]}",True
